id,parroquia_id:id,code,name,Cod_Postal,Desc_Corta_Urb,Desc_Larga_Urb,Nivel_Urb
23254,2744,17407,CERRO HACIENDA Y VEGA,null,CERRO,CERRO,10
10690,2508,17408,SECTOR LOS SILOS,2356,SECT.,SECTOR,6
32875,3214,17409,BARRIO GUILLERMO ARIAS,4044,BARR.,BARRIO,5
174,170,17410,BARRIO LA CUMBRE,1100,BARR.,BARRIO,5
21556,2921,17411,BARRIO LAS PALOMAS,6101,BARR.,BARRIO,5
4595,1038,17412,SECTOR LOMAS DE LA GUADALUPE,1209,SECT.,SECTOR,6
4094,673,17413,CASERIO QUEBRADA DEL MEDIO,1226,CAS.,CASERIO,14
21323,2916,17414,SECTOR GUARNICION MILITAR,6101,SECT.,SECTOR,6
18559,2831,17415,BARRIO LOS SABANALES,3301,BARR.,BARRIO,5
6749,2217,17416,URBANIZACION VILLA ASIA,8050,URB.,URBANIZACION,4
11603,2388,17417,SECTOR EL CENTRO,4126,SECT.,SECTOR,6
14114,2051,17418,SECTOR LOS OLIVOS,6005,SECT.,SECTOR,6
29444,2555,17419,CASERIO LAS DOS BOCA,3061,CAS.,CASERIO,14
29343,2547,17420,SECTOR MULTIHOGAR-PAVIA ABAJO,3001,SECT.,SECTOR,6
18196,2815,17421,BARRIO EL OLVIDO,3354,BARR.,BARRIO,5
5131,1316,17422,URBANIZACION LA PEDREGOZA,1211,URB.,URBANIZACION,4
4730,1077,17423,CASERIO LOS CERRITOS,1236,CAS.,CASERIO,14
7624,7083,17424,SECTOR LOS PULGOS,8052,SECT.,SECTOR,6
13113,2467,17425,CASERIO EL MAUTE,4141,CAS.,CASERIO,14
29447,2556,17426,CASERIO CAMBURAL,3061,CAS.,CASERIO,14
3546,3142,17427,CASERIO KM 40,3201,CAS.,CASERIO,14
22771,2714,17428,SECTOR SANTA JUANA,null,SECT.,SECTOR,6
6049,614,17429,URBANIZACION LA MACARENA,2107,URB.,URBANIZACION,4
28312,3273,17430,SECTOR LA CHIQUINQUIRA,3158,SECT.,SECTOR,6
32512,3196,17431,SECTOR LINEA NUEVA,4033,SECT.,SECTOR,6
26076,2290,17432,URBANIZACION PINAL,2005,URB.,URBANIZACION,4
19363,2154,17433,URBANIZACION CONJT RESD SAMAN,5201,URB.,URBANIZACION,4
21314,2916,17434,SECTOR BRISAS DE TRES PICOS,6101,SECT.,SECTOR,6
26679,2966,17435,URBANIZACION EDITO JOSE CORREA,3105,URB.,URBANIZACION,4
22693,2712,17436,CERRO EL PAJONAL,null,CERRO,CERRO,10
15121,3064,17437,SECTOR LA BLANQUITA,5232,SECT.,SECTOR,6
17245,2634,17438,SECTOR BIBLIOTECA,6201,SECT.,SECTOR,6
18833,2847,17439,CASERIO BUCARAL DE AHOGA MULA,3351,CAS.,CASERIO,14
34276,3258,17440,BARRIO COLINA BOLIVARIANA,4004,BARR.,BARRIO,5
25901,2310,17441,URBANIZACION PARQUE VALENCIA SECT. 5,2003,URB.,URBANIZACION,4
21738,413,17442,SECTOR CARRETERA JUNQUITO COLONIA K28,1030,SECT.,SECTOR,6
3292,2443,17443,CASERIO KM 36,4101,CAS.,CASERIO,14
11338,2380,17444,CASERIO SANTA CRUZ,4119,CAS.,CASERIO,14
14597,3049,17445,CASERIO MATA DE CURO,5003,CAS.,CASERIO,14
16238,3124,17446,ALDEA QUEBRADA NEGRA,5027,ALD,ALDEA,23
8929,2329,17447,SECTOR MATA OSCURA,2214,SECT.,SECTOR,6
12685,2445,17448,SECTOR LA DESPEDIDA,4163,SECT.,SECTOR,6
28614,2538,17449,CASERIO LA PUERTA,3009,CAS.,CASERIO,14
25438,2303,17450,BARRIO EL CARMEN,2018,BARR.,BARRIO,5
31946,3179,17451,BARRIO LA PRIMAVERA,5145,BARR.,BARRIO,5
16276,3129,17452,ALDEA LA PEREZ,5054,ALD,ALDEA,23
32760,3210,17453,BARRIO EL CARMEN,4021,BARR.,BARRIO,5
23628,2763,17454,PARCELAMIENTO LAS MALVINAS,null,PARC.,PARCELAMIENTO,18
4550,1038,17455,CASERIO JOSE FELIX RIVAS,1209,CAS.,CASERIO,14
31297,3161,17456,URBANIZACION CAMPO BOYACA,4013,URB.,URBANIZACION,4
33795,3237,17457,SECTOR EL CURARIRE,4001,SECT.,SECTOR,6
13126,2467,17458,CASERIO POZO AZUL,4141,CAS.,CASERIO,14
31403,3166,17459,BARRIO SANTA ROSA II,4013,BARR.,BARRIO,5
26761,2976,17460,SECTOR CUNAVICHE,3116,SECT.,SECTOR,6
4516,1035,17461,SECTOR SANTA BARBARA,1215,SECT.,SECTOR,6
20693,2878,17462,BARRIO PUCHURUCO,6150,BARR.,BARRIO,5
24791,2284,17463,URBANIZACION MALABAR,2011,URB.,URBANIZACION,4
30410,2593,17464,CASERIO MAPORAL,3031,CAS.,CASERIO,14
20502,2864,17465,SECTOR EL DIQUE,6163,SECT.,SECTOR,6
4830,1080,17466,SECTOR GUERE GUERE,1214,SECT.,SECTOR,6
11607,2388,17467,SECTOR EL PUENTECITO,4126,SECT.,SECTOR,6
27048,2998,17468,SECTOR PUEBLO NUEVO,3152,SECT.,SECTOR,6
329,317,17469,URBANIZACION LAS FUENTES,1021,URB.,URBANIZACION,4
13991,2044,17470,CASERIO EL SAMAN,6001,CAS.,CASERIO,14
31963,3179,17471,SECTOR LA BLOQUERA,5145,SECT.,SECTOR,6
33574,3232,17472,URBANIZACION LA MARINA,4005,URB.,URBANIZACION,4
30294,2591,17473,CASERIO LOS ARANGUEZ,3050,CAS.,CASERIO,14
29783,2569,17474,SECTOR CAMPINA METROPOLITANO,3023,SECT.,SECTOR,6
19082,2198,17475,CASERIO LOS CHINOS,5221,CAS.,CASERIO,14
17386,2646,17476,CASERIO PUEBLO NUEVO,6201,CAS.,CASERIO,14
6354,661,17477,BARRIO SABANETA,2126,BARR.,BARRIO,5
15185,3067,17478,ALDEA LA COSTA,5026,ALD,ALDEA,23
32324,3191,17479,SECTOR LA GALLERA LOS LIRIOS,4032,SECT.,SECTOR,6
23058,2735,17480,SECTOR MESA DE LOS MICUYES,null,SECT.,SECTOR,6
27173,3003,17481,SECTOR EL COROZAL,3151,SECT.,SECTOR,6
1930,1363,17482,SECTOR NUEVA GENERACION BOLIVARIANA,3201,SECT.,SECTOR,6
26830,2722,17483,SECTOR MUCUTUJOTE,3112,SECT.,SECTOR,6
15931,3110,17484,SECTOR EL URUMAL PARTE BAJA,5028,SECT.,SECTOR,6
12543,2436,17485,PARCELAMIENTO SUR INDEPENDENCIA,4101,PARC.,PARCELAMIENTO,18
32561,3198,17486,URBANIZACION CUCURUCHO,4033,URB.,URBANIZACION,4
18766,2837,17487,SECTOR EL CERRO,3306,SECT.,SECTOR,6
21253,2911,17488,CASERIO SABANA DE CATUARO,6126,CAS.,CASERIO,14
17301,2636,17489,URBANIZACION LA MACARENA,6201,URB.,URBANIZACION,4
15700,3100,17490,ALDEA LA MOLINA,5036,ALD,ALDEA,23
32256,3189,17491,SECTOR SANTA LUCIA,4032,SECT.,SECTOR,6
7516,6971,17492,SECTOR EL MAMON,8054,SECT.,SECTOR,6
1664,833,17493,SECTOR DE LA ENECA,1181,SECT.,SECTOR,6
11860,2405,17494,SECTOR LAS LOMAS,4101,SECT.,SECTOR,6
27425,3018,17495,URBANIZACION SAN ALEJO,3110,URB.,URBANIZACION,4
28730,2540,17496,SECTOR LOMAS DEL MANZANO IV,3001,SECT.,SECTOR,6
1308,1263,17497,URBANIZACION PABLO VI,1070,URB.,URBANIZACION,4
30359,2591,17498,URBANIZACION CARORITA,3050,URB.,URBANIZACION,4
15815,3105,17499,SECTOR CANO BLANCO,5038,SECT.,SECTOR,6
34302,3258,17500,BARRIO WILFREDO ORTEGA,4004,BARR.,BARRIO,5
22728,2713,17501,SECTOR AGUAS CALIENTES,null,SECT.,SECTOR,6
11091,2030,17502,SECTOR EL BAMBU,6020,SECT.,SECTOR,6
16780,2614,17503,SECTOR LA GUEVARENA,6201,SECT.,SECTOR,6
25168,2296,17504,URBANIZACION LA PLANTA,2050,URB.,URBANIZACION,4
22478,2694,17505,SECTOR EL TENDAL,null,SECT.,SECTOR,6
26416,2953,17506,SECTOR LAS CASITAS,3156,SECT.,SECTOR,6
32411,3194,17507,SECTOR BOULEVAR HORACIO GUILLEN,5068,SECT.,SECTOR,6
16930,2626,17508,BARRIO ALTO GURI,6201,BARR.,BARRIO,5
21785,2658,17509,CERRO LA MESETA,null,CERRO,CERRO,10
4692,1075,17510,SECTOR QUEBRADA HONDA,1243,SECT.,SECTOR,6
5163,1318,17511,SECTOR LOS SAMANES,1211,SECT.,SECTOR,6
30441,2594,17512,CASERIO EL GUARIGE,3031,CAS.,CASERIO,14
6573,2212,17513,BARRIO LAS MALVINAS,8051,BARR.,BARRIO,5
28746,2540,17514,URBANIZACION EL PARQUE,3001,URB.,URBANIZACION,4
26936,2986,17515,URBANIZACION EL VALLE LAS VEGAS,3107,URB.,URBANIZACION,4
24838,2286,17516,ORG. COMUNITARIA DE VIVIENDAS EL PENUSCO,2041,OCV,ORG. COMUNITARIA DE VIVIENDAS,16
23086,2737,17517,SECTOR EL VERGEL,null,SECT.,SECTOR,6
18710,2835,17518,BARRIO 1ERO DE MAYO,3355,BARR.,BARRIO,5
33407,3230,17519,BARRIO REY DE REYES,4001,BARR.,BARRIO,5
13009,2460,17520,SECTOR BUENA VISTA,4169,SECT.,SECTOR,6
6333,660,17521,BARRIO PUEBLO NUEVO,2128,BARR.,BARRIO,5
27860,3040,17522,CERRO LA PLATA,3101,CERRO,CERRO,10
16711,2607,17523,SECTOR LA ELVIRA,6210,SECT.,SECTOR,6
5899,2126,17524,SECTOR TORONQUEY,2338,SECT.,SECTOR,6
17206,2633,17525,SECTOR AMANA,6201,SECT.,SECTOR,6
14184,2059,17526,BARRIO GUZMAN LANDER,6001,BARR.,BARRIO,5
27880,3040,17527,SECTOR LA FLORESTA,3101,SECT.,SECTOR,6
26829,2722,17528,SECTOR LA CAVA,3112,SECT.,SECTOR,6
1225,1206,17529,SECTOR VISTA HERMOSA,1070,SECT.,SECTOR,6
21423,2916,17530,URBANIZACION SANTA ROSALIA,6101,URB.,URBANIZACION,4
6098,614,17531,URBANIZACION VILLAS DE ARAGUA,2107,URB.,URBANIZACION,4
31152,3152,17532,SECTOR SAN ROQUE,4015,SECT.,SECTOR,6
18999,2854,17533,BARRIO EL SACRIFICIO,3308,BARR.,BARRIO,5
34360,3262,17534,SECTOR BOTIJUELA,4020,SECT.,SECTOR,6
24033,2264,17535,SECTOR VALLE HONDO,2040,SECT.,SECTOR,6
27344,3012,17536,URBANIZACION DONA MARTHA,3101,URB.,URBANIZACION,4
22920,2728,17537,SECTOR LA CEIBITA,null,SECT.,SECTOR,6
4333,828,17538,BARRIO LA CHIVERA,1210,BARR.,BARRIO,5
6638,2215,17539,SECTOR EL ROBLE,8051,SECT.,SECTOR,6
25721,2308,17540,URBANIZACION TRAPICHITO ETAPA II,2001,URB.,URBANIZACION,4
24139,2268,17541,SECTOR ROSARIO I,2010,SECT.,SECTOR,6
20499,2863,17542,SECTOR SAN JUAN,6164,SECT.,SECTOR,6
5343,2106,17543,BARRIO 24 DE JULIO,2106,BARR.,BARRIO,5
15496,3083,17544,URBANIZACION RESIDENCIAS QUINIMARI,5030,URB.,URBANIZACION,4
21704,2922,17545,ZONA INDUSTRIAL EL PENON,6101,ZONA,ZONA,11
7987,7962,17546,SECTOR LA PUNTA,7101,SECT.,SECTOR,6
5725,2121,17547,URBANIZACION LAS AMERICAS,2117,URB.,URBANIZACION,4
11792,2400,17548,BARRIO CHIMPIRE,4137,BARR.,BARRIO,5
27863,3040,17549,CERRO SIETE COLINAS,3101,CERRO,CERRO,10
25688,2308,17550,URBANIZACION LOMAS DE FUNVAL MZ. 10,2001,URB.,URBANIZACION,4
11997,2412,17551,SECTOR SAN JOSE DE COCODITE,4150,SECT.,SECTOR,6
21644,2922,17552,SECTOR CAIGUIRE ABAJO LAS PEPITONAS,6101,SECT.,SECTOR,6
12066,2415,17553,SECTOR SANTA BARBARA,4152,SECT.,SECTOR,6
3565,3142,17554,SECTOR RESBALON,3201,SECT.,SECTOR,6
521,514,17555,URBANIZACION ALAMO,1164,URB.,URBANIZACION,4
24517,2278,17556,URBANIZACION PALMA SOLA ZONA 4,2051,URB.,URBANIZACION,4
18768,2837,17557,SECTOR EL RIO,3306,SECT.,SECTOR,6
17548,2803,17558,BARRIO BANCO OBRERO,3303,BARR.,BARRIO,5
23609,2756,17559,URBANIZACION ROMULO GALLEGOS,null,URB.,URBANIZACION,4
17523,2801,17560,CASERIO PENALITO,3302,CAS.,CASERIO,14
4845,1080,17561,SECTOR LA VEGA,1214,SECT.,SECTOR,6
19879,2177,17562,SECTOR CURITO ABAJO,5210,SECT.,SECTOR,6
8971,2334,17563,CASERIO LA BLANCA,2204,CAS.,CASERIO,14
17374,2642,17564,BARRIO EL PROGRESO,6201,BARR.,BARRIO,5
32040,3181,17565,SECTOR EL ESTERO,5145,SECT.,SECTOR,6
4313,777,17566,SECTOR CIUVATEL,1228,SECT.,SECTOR,6
25040,2290,17567,URBANIZACION VALLE ALTO,2005,URB.,URBANIZACION,4
1484,1455,17568,URBANIZACION VILLA OLIMPICA,3201,URB.,URBANIZACION,4
1104,1091,17569,BARRIO COPACABANA PARTE ALTA,1191,BARR.,BARRIO,5
23135,2739,17570,SECTOR COLLADO DEL CONDOR,null,SECT.,SECTOR,6
12141,2420,17571,CASERIO LA CIENIGA,4107,CAS.,CASERIO,14
32983,3218,17572,SECTOR COSTA BLANCA,4045,SECT.,SECTOR,6
18173,2816,17573,CASERIO PALMARITO,3354,CAS.,CASERIO,14
15146,3065,17574,CASERIO LAS COLORADAS,5032,CAS.,CASERIO,14
12909,2455,17575,SECTOR EL ANCLA,2055,SECT.,SECTOR,6
31117,2933,17576,SECTOR EL TALADRO,3113,SECT.,SECTOR,6
23036,2733,17577,SECTOR MEZA DEL CHINO,null,SECT.,SECTOR,6
27077,2999,17578,SECTOR LAS BORJAS,3152,SECT.,SECTOR,6
13826,2035,17579,CASERIO CAPAYA,6001,CAS.,CASERIO,14
21142,2906,17580,URBANIZACION BRISAS DEL MANZANARES,6106,URB.,URBANIZACION,4
3513,3140,17581,CASERIO EL DIAMANTE,3211,CAS.,CASERIO,14
9239,9232,17582,BARRIO LAS TUNAS,7002,BARR.,BARRIO,5
6217,2130,17583,SECTOR MOROCOPO,2119,SECT.,SECTOR,6
29503,2559,17584,SECTOR EL CALVARIO,3018,SECT.,SECTOR,6
11543,2387,17585,URBANIZACION DONA EMILIA,4125,URB.,URBANIZACION,4
17782,2806,17586,CASERIO EL PAJON,3305,CAS.,CASERIO,14
26689,2966,17587,URBANIZACION LOS REYES,3105,URB.,URBANIZACION,4
28045,2701,17588,CERRO EL LADRILLO,3164,CERRO,CERRO,10
33254,3228,17589,BARRIO 18 DE OCTUBRE EL VALLE,4002,BARR.,BARRIO,5
31165,3153,17590,SECTOR EL MILAGRO,4015,SECT.,SECTOR,6
22175,2675,17591,LOMA DEL PUEBLO,null,LOMA,LOMA,22
32141,3186,17592,SECTOR EL RELAMPAGO,4046,SECT.,SECTOR,6
3428,3139,17593,CASERIO SABANA LARGA,3202,CAS.,CASERIO,14
1278,1263,17594,URBANIZACION COLINAS DE LA CALIFORNIA,1070,URB.,URBANIZACION,4
19825,2172,17595,SECTOR CAMPO ALEGRE,5211,SECT.,SECTOR,6
28509,2535,17596,URBANIZACION JOAQUIN CRESPO,3025,URB.,URBANIZACION,4
3938,667,17597,CASERIO YAGUAPITA,1225,CAS.,CASERIO,14
18426,2822,17598,CASERIO SAN BARTOLO,3352,CAS.,CASERIO,14
832,828,17599,URBANIZACION LA ESTRELLA,null,URB.,URBANIZACION,4
14631,3048,17600,ALDEA PARAGUAY,5003,ALD,ALDEA,23
7363,2350,17601,SECTOR EL TRIUNFO,8051,SECT.,SECTOR,6
19060,2852,17602,CASERIO EL AJI,3308,CAS.,CASERIO,14
24164,2269,17603,BARRIO ANTONIO JOSE DE SUCRE,2003,BARR.,BARRIO,5
9217,2148,17604,SECTOR LA MANGA,5201,SECT.,SECTOR,6
29364,2549,17605,CASERIO EL BOTIQUIN,3061,CAS.,CASERIO,14
470,459,17606,URBANIZACION MARAPA MARINA,1162,URB.,URBANIZACION,4
21839,2660,17607,URBANIZACION PARQUE CHAMA,null,URB.,URBANIZACION,4
9096,2338,17608,SECTOR APAMATE I LA ISLA,2209,SECT.,SECTOR,6
23849,23840,17609,BARRIO COLINAS BOLIVARIANAS PARTE ALT,8001,BARR.,BARRIO,5
27972,27941,17610,SECTOR EDECIO LA RIVA,5146,SECT.,SECTOR,6
33803,3237,17611,SECTOR SAN ISIDRO,4001,SECT.,SECTOR,6
33950,3242,17612,SECTOR LA MENSURA,4036,SECT.,SECTOR,6
31927,31884,17613,SECTOR LA FORTUNA,5147,SECT.,SECTOR,6
30268,2591,17614,CASERIO AGUA LINDA,3050,CAS.,CASERIO,14
14716,3052,17615,BARRIO PINTO SALINAS,5007,BARR.,BARRIO,5
20603,2869,17616,CASERIO CUMACATA,6152,CAS.,CASERIO,14
12398,2429,17617,CASERIO MATICORA OESTE,4157,CAS.,CASERIO,14
13933,13913,17618,SECTOR CHIGUACARA,6007,SECT.,SECTOR,6
6218,2130,17619,SECTOR NORTE DE TIARA,2119,SECT.,SECTOR,6
19276,2153,17620,BARRIO TIERRA BLANCA,5201,BARR.,BARRIO,5
24564,2281,17621,BARRIO BARRERA NORTE,2035,BARR.,BARRIO,5
33318,3229,17622,BARRIO RAMON UZCATEGUI,4001,BARR.,BARRIO,5
32805,3210,17623,SECTOR MACOA,4021,SECT.,SECTOR,6
15117,3064,17624,SECTOR EL ROIZAL,5232,SECT.,SECTOR,6
14311,2062,17625,BARRIO LA PONDEROSA,6001,BARR.,BARRIO,5
28731,2540,17626,SECTOR LOS LIBERTADORES-LAS CLAVELLIN,3001,SECT.,SECTOR,6
22191,2676,17627,ALDEA EL CARRIZAL,null,ALD,ALDEA,23
12355,2428,17628,SECTOR LA CONCENTRADA,4157,SECT.,SECTOR,6
10813,2512,17629,URBANIZACION LA CASCADA,2350,URB.,URBANIZACION,4
32381,3193,17630,SECTOR LA Y,5068,SECT.,SECTOR,6
22356,2685,17631,CASERIO LA QUEBRADA,null,CAS.,CASERIO,14
9343,2078,17632,CARRETERA INTERCOMUNAL,7001,CARRT.,CARRETERA,9
14466,2065,17633,URBANIZACION LAS MARGARITAS,6050,URB.,URBANIZACION,4
17978,2810,17634,URBANIZACION COLINAS DE CURAZAO,3350,URB.,URBANIZACION,4
23626,2763,17635,PARCELAMIENTO EL BOSQUE,null,PARC.,PARCELAMIENTO,18
30366,2591,17636,URBANIZACION JUAN DE SALAMANCA,3050,URB.,URBANIZACION,4
25658,2308,17637,SECTOR CRUZ DE LEGUA,2001,SECT.,SECTOR,6
9806,2096,17638,CENTRO CASCO CENTRAL,7011,CTRO.,CENTRO,12
9502,9501,17639,BARRIO 13 DE SEPTIEMBRE,5063,BARR.,BARRIO,5
702,679,17640,BARRIO LA PALOMERA,1080,BARR.,BARRIO,5
6409,2134,17641,BARRIO SAN JOSE,2126,BARR.,BARRIO,5
26640,2966,17642,CASERIO EL CHARAL,3105,CAS.,CASERIO,14
15093,3063,17643,CASERIO EL JORDAN,5032,CAS.,CASERIO,14
12709,2445,17644,SECTOR PUEBLO ABAJO,4163,SECT.,SECTOR,6
26444,2955,17645,SECTOR SAN FELIPE,3124,SECT.,SECTOR,6
25311,2301,17646,URBANIZACION CONJ. RESD. CAURA,2006,URB.,URBANIZACION,4
23834,2235,17647,SECTOR LOS OLIVOS,8001,SECT.,SECTOR,6
34136,3252,17648,BARRIO LUIS APARICIO,4004,BARR.,BARRIO,5
17262,2634,17649,SECTOR TANQUE DE INOS,6201,SECT.,SECTOR,6
11851,2405,17650,SECTOR EL ESTADIUN,4101,SECT.,SECTOR,6
22933,2729,17651,SECTOR CAMPO MIRANDA,null,SECT.,SECTOR,6
8777,2321,17652,URBANIZACION LA UNION,2201,URB.,URBANIZACION,4
24123,2268,17653,SECTOR LA HACIENDITA,2010,SECT.,SECTOR,6
9242,9232,17654,CASERIO BUENA VISTA,7002,CAS.,CASERIO,14
31575,3170,17655,SECTOR KM. 54,5101,SECT.,SECTOR,6
17715,2803,17656,URBANIZACION VILLA DEL MEDIO,3303,URB.,URBANIZACION,4
15814,3105,17657,SECTOR 23 DE ENERO,5038,SECT.,SECTOR,6
3308,2571,17658,CASERIO LAS COMPUERTAS,3028,CAS.,CASERIO,14
23590,2756,17659,SECTOR LA GRUTA,null,SECT.,SECTOR,6
15941,3112,17660,BARRIO 19 DE ABRIL,5039,BARR.,BARRIO,5
15492,3083,17661,URBANIZACION MANUEL PULIDO MENDEZ,5030,URB.,URBANIZACION,4
22234,2678,17662,ALDEA EL CANADON,null,ALD,ALDEA,23
10170,2490,17663,CASERIO LA CEIBA,2301,CAS.,CASERIO,14
19764,2169,17664,URBANIZACION MI FUTURO,5206,URB.,URBANIZACION,4
16678,2604,17665,URBANIZACION SAYBEN YIBIRIN,6201,URB.,URBANIZACION,4
10471,2504,17666,URBANIZACION LOS OLIVOS,2319,URB.,URBANIZACION,4
17190,2633,17667,CASERIO AGUAS NEGRAS,6201,CAS.,CASERIO,14
13659,13639,17668,URBANIZACION VILLA DEL ROSARIO,8013,URB.,URBANIZACION,4
4552,1038,17669,CASERIO LAS PALOMAS,1209,CAS.,CASERIO,14
1109,1091,17670,BARRIO 29 DE JULIO,1191,BARR.,BARRIO,5
13337,1991,17671,SECTOR JOSE ANTONIO ANZOATEGUI,6003,SECT.,SECTOR,6
25144,2296,17672,BARRIO MAISANTA,2050,BARR.,BARRIO,5
21514,2919,17673,SECTOR CAMINO VIEJO,6101,SECT.,SECTOR,6
13389,1995,17674,BARRIO SUCRE,6002,BARR.,BARRIO,5
28949,2543,17675,CASERIO PIEDRA COLORADA,3001,CAS.,CASERIO,14
19752,2169,17676,SECTOR TURAGUO,5206,SECT.,SECTOR,6
23556,2755,17677,URBANIZACION CONJUNTO RESIDENCIAL EL ALBA,null,URB.,URBANIZACION,4
26290,2940,17678,SECTOR LA VEGA,3118,SECT.,SECTOR,6
34144,3252,17679,BARRIO SAN ANTONIO,4004,BARR.,BARRIO,5
16234,3124,17680,ALDEA GUANIA,5027,ALD,ALDEA,23
23605,2756,17681,SECTOR VILLA EL SOCORRO,null,SECT.,SECTOR,6
13769,2028,17682,URBANIZACION LOS CEREZOS II,6023,URB.,URBANIZACION,4
15292,3073,17683,SECTOR PATIECITOS,5015,SECT.,SECTOR,6
27470,3021,17684,SECTOR SOSO,3154,SECT.,SECTOR,6
22154,2674,17685,SECTOR EL COMPLEJO FERIAL,null,SECT.,SECTOR,6
28537,2536,17686,CASERIO LA DANTA,3025,CAS.,CASERIO,14
15484,3083,17687,URBANIZACION LA COLONIA,5030,URB.,URBANIZACION,4
28759,2540,17688,URBANIZACION LAS ACACIAS,3001,URB.,URBANIZACION,4
9707,2094,17689,SECTOR LAS CANOAS,5063,SECT.,SECTOR,6
14740,3052,17690,URBANIZACION MAPICHE,5007,URB.,URBANIZACION,4
21236,2910,17691,URBANIZACION LA REFORMA,6126,URB.,URBANIZACION,4
3779,1579,17692,URBANIZACION VILLA YARA,3203,URB.,URBANIZACION,4
32029,3181,17693,SECTOR ALCALDIA,5145,SECT.,SECTOR,6
30814,2779,17694,SECTOR LA VECINDAD,6309,SECT.,SECTOR,6
15411,3082,17695,SECTOR LA PETROLEA,5030,SECT.,SECTOR,6
19075,2853,17696,CASERIO LA REFORMA,3308,CAS.,CASERIO,14
22885,2727,17697,BARRIO BELLA VISTA,null,BARR.,BARRIO,5
14772,3055,17698,SECTOR ROSA INES PALOTAL PARTE ALTA,5007,SECT.,SECTOR,6
23118,2738,17699,SECTOR LA CRUZ,null,SECT.,SECTOR,6
6349,661,17700,BARRIO CAUCAGUITA,2126,BARR.,BARRIO,5
11099,2030,17701,SECTOR POTRO CIMARRON,6020,SECT.,SECTOR,6
18769,2837,17702,SECTOR LA CASCADA,3306,SECT.,SECTOR,6
25098,2293,17703,URBANIZACION EL MANGLAR ISLA DEL REY,2050,URB.,URBANIZACION,4
26527,2960,17704,CASERIO MIQUIMBAY,3123,CAS.,CASERIO,14
9478,2090,17705,BARRIO LA CEIBA,5063,BARR.,BARRIO,5
23085,2737,17706,SECTOR EL ROYAL,null,SECT.,SECTOR,6
27792,3038,17707,URBANIZACION GUADALUPE,3106,URB.,URBANIZACION,4
33633,3233,17708,BARRIO VILLA AEROPUERTO,4004,BARR.,BARRIO,5
14142,2055,17709,SECTOR LOS ALGARROBOS,6027,SECT.,SECTOR,6
23743,23731,17710,BARRIO LOS CERRITOS,8001,BARR.,BARRIO,5
26534,2960,17711,SECTOR EL SARTEN,3123,SECT.,SECTOR,6
33787,3237,17712,BARRIO LUIS BARROSO,4001,BARR.,BARRIO,5
18298,2819,17713,SECTOR LA RECTA DE CHABASQUEN,3357,SECT.,SECTOR,6
18341,2824,17714,CASERIO EL CHAPARRO,3352,CAS.,CASERIO,14
18340,2824,17715,CASERIO EL CANO,3352,CAS.,CASERIO,14
32009,3181,17716,BARRIO LAS CLAVELLINAS,5145,BARR.,BARRIO,5
14467,2065,17717,URBANIZACION LAS MERCEDES,6050,URB.,URBANIZACION,4
32815,3210,17718,SECTOR SIRAPTA,4021,SECT.,SECTOR,6
23160,2739,17719,SECTOR PICO EL AGUILA,null,SECT.,SECTOR,6
316,300,17720,URBANIZACION EL SILENCIO,1010,URB.,URBANIZACION,4
18033,2810,17721,URBANIZACION TERRA NOSTRA,3350,URB.,URBANIZACION,4
28469,2535,17722,CASERIO LA FLORIDA,3025,CAS.,CASERIO,14
12353,2428,17723,SECTOR LA BOMBA,4157,SECT.,SECTOR,6
18883,2844,17724,CASERIO FILA DEL CHARAL,3351,CAS.,CASERIO,14
11650,2392,17725,BARRIO INDEPENDENCIA,4132,BARR.,BARRIO,5
21080,2903,17726,URBANIZACION LA CANDELARIA,6106,URB.,URBANIZACION,4
21697,2922,17727,URBANIZACION VILLA CARINO,6101,URB.,URBANIZACION,4
27529,3025,17728,URBANIZACION EL RECREO,3150,URB.,URBANIZACION,4
3795,3145,17729,BARRIO EL BEISBOL,3201,BARR.,BARRIO,5
21106,2905,17730,CASERIO LA TRINIDAD,6106,CAS.,CASERIO,14
13967,2043,17731,COMUNIDAD BAJO HONDO,6007,COM.,COMUNIDAD,15
13232,2596,17732,CASERIO EL HATO DE BARAGUAS,3032,CAS.,CASERIO,14
4013,668,17733,SECTOR EL RECREO,1246,SECT.,SECTOR,6
3343,1388,17734,CASERIO EL DIAMANTE,3210,CAS.,CASERIO,14
18107,2813,17735,CASERIO SAN JOSE DE GUASFILLA,3350,CAS.,CASERIO,14
16999,2626,17736,URBANIZACION LAS VIRGENES,6201,URB.,URBANIZACION,4
34498,3277,17737,SECTOR CURVA DE MACHANGO,4014,SECT.,SECTOR,6
30574,2596,17738,CASERIO GALLARDO,3031,CAS.,CASERIO,14
20274,2192,17739,BARRIO PUNTA BRAVA,5220,BARR.,BARRIO,5
16140,3119,17740,SECTOR LOS KIOSKOS,5001,SECT.,SECTOR,6
21191,2910,17741,PUEBLO CAMPOMA,6126,PBLO.,PUEBLO,8
5533,2114,17742,BARRIO 11 DE ABRIL,2101,BARR.,BARRIO,5
33862,3239,17743,BARRIO PARAISO,4005,BARR.,BARRIO,5
5126,1316,17744,URBANIZACION JARDINES DE SANTA ROSA,1211,URB.,URBANIZACION,4
31200,3154,17745,SECTOR SAN ANTONIO,4015,SECT.,SECTOR,6
1863,912,17746,SECTOR LOS OCUMITOS PUMARROSOS,1202,SECT.,SECTOR,6
